ID,YearBirth,Education,MaritalStatus, Income ,KidHome,TeenHome,CustomerEnroll,DaysLastPurchase,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
10779,1983,Graduation,Single,22148,0,0,4/13/2014,16,15.00,5.00,14.00,0.00,4.00,11.00,1,1,0,3,7,0,0,0,0,0,0,0,Spain
89,1975,2n Cycle,Married,22212,1,0,12/9/2013,49,5.00,9.00,20.00,6.00,8.00,21.00,2,2,0,4,6,0,0,0,0,0,0,0,Saudi Arabia
255,1951,Graduation,Divorced,22263,1,1,3/30/2014,31,17.00,0.00,2.00,0.00,0.00,2.00,2,1,0,3,6,0,0,0,0,0,0,1,Spain
11148,1975,Graduation,Together,22280,1,0,5/19/2013,85,2.00,1.00,4.00,3.00,1.00,2.00,1,1,0,2,8,0,0,0,0,0,0,0,Spain
4817,1956,Graduation,Divorced,22304,0,0,8/4/2012,91,3.00,2.00,7.00,0.00,4.00,2.00,1,1,0,2,8,0,0,0,0,0,0,0,Spain
2292,1985,Graduation,Single,22327,1,0,8/2/2013,94,5.00,4.00,8.00,2.00,0.00,5.00,1,1,0,3,5,0,0,0,0,0,0,0,Spain
2686,1969,Basic,Together,22390,0,0,10/21/2013,49,0.00,1.00,4.00,15.00,1.00,5.00,1,1,0,2,7,0,0,0,0,0,0,0,Australia
9460,1963,Graduation,Married,22419,0,0,4/18/2013,74,30.00,3.00,47.00,19.00,21.00,42.00,1,3,2,2,8,0,0,0,0,0,0,0,Spain
3855,1963,Graduation,Married,22419,0,0,4/18/2013,74,30.00,3.00,47.00,19.00,21.00,42.00,1,3,2,2,8,0,0,0,0,0,0,0,Canada
5527,1987,Graduation,Together,22434,1,0,2/13/2013,25,4.00,12.00,11.00,3.00,13.00,15.00,2,2,0,3,8,0,0,0,0,0,0,0,Spain
8079,1982,Graduation,Married,22448,1,0,2/26/2014,86,3.00,1.00,8.00,23.00,2.00,18.00,3,2,1,3,3,0,0,0,0,0,0,0,Saudi Arabia
7462,1954,Graduation,Single,22507,0,0,11/24/2012,67,68.00,0.00,226.00,51.00,157.00,68.00,3,10,2,4,9,0,0,0,0,0,0,0,Canada
7736,1986,Graduation,Married,22518,1,0,10/22/2012,36,11.00,7.00,12.00,2.00,2.00,27.00,2,2,1,2,5,1,0,0,0,0,1,0,Spain
2156,1955,PhD,Married,22554,1,1,11/3/2012,38,27.00,0.00,10.00,0.00,0.00,4.00,4,2,0,4,5,0,0,0,0,0,0,0,Spain
2826,1967,Graduation,Married,22574,2,1,10/28/2013,28,25.00,0.00,8.00,2.00,0.00,2.00,2,2,0,3,7,0,0,0,0,0,0,0,Spain
6222,1967,Graduation,Married,22574,2,1,10/28/2013,28,25.00,0.00,8.00,2.00,0.00,2.00,2,2,0,3,7,0,0,0,0,0,0,0,Spain
1726,1970,Graduation,Single,22585,0,0,3/18/2013,23,3.00,9.00,15.00,13.00,2.00,39.00,1,1,1,2,9,1,0,0,0,0,1,0,Spain
880,1966,Basic,Together,22634,0,0,1/16/2013,47,2.00,23.00,11.00,8.00,6.00,46.00,1,2,1,2,8,0,0,0,0,0,0,0,Spain
524,1966,Basic,Together,22634,0,0,1/16/2013,47,2.00,23.00,11.00,8.00,6.00,46.00,1,2,1,2,8,0,0,0,0,0,0,0,Australia
1087,1975,Master,Together,22669,1,0,5/22/2013,30,16.00,14.00,36.00,37.00,22.00,48.00,3,4,1,2,9,0,0,0,0,0,1,0,Spain
8140,1973,Graduation,Together,22682,1,0,10/3/2013,51,10.00,14.00,29.00,4.00,2.00,36.00,3,2,1,4,4,0,0,0,0,0,0,0,Australia
3112,1977,Master,Married,22701,1,0,9/5/2013,2,2.00,4.00,9.00,0.00,4.00,5.00,1,1,0,3,5,0,0,0,0,0,0,0,Spain
10207,1978,Graduation,Together,22775,1,0,6/19/2013,40,5.00,1.00,8.00,0.00,0.00,1.00,1,1,0,2,8,0,0,0,0,0,0,0,Saudi Arabia
4838,1978,Graduation,Together,22775,1,0,6/19/2013,40,5.00,1.00,8.00,0.00,0.00,1.00,1,1,0,2,8,0,0,0,0,0,0,0,India
10735,1971,Graduation,Single,22804,1,0,7/31/2013,75,14.00,1.00,7.00,2.00,1.00,1.00,1,2,0,2,9,0,0,0,0,0,0,0,Saudi Arabia
5068,1971,Graduation,Single,22804,1,0,7/31/2013,75,14.00,1.00,7.00,2.00,1.00,1.00,1,2,0,2,9,0,0,0,0,0,0,0,Spain
304,1981,Master,Single,22944,1,0,12/23/2013,67,19.00,3.00,19.00,4.00,5.00,26.00,3,3,0,3,7,0,0,0,0,0,0,0,Spain
4023,1970,Graduation,Married,22979,1,0,9/6/2012,29,16.00,17.00,19.00,20.00,21.00,22.00,3,3,2,2,8,0,0,0,0,0,1,0,Spain
213,1963,PhD,Single,23091,1,1,5/28/2014,98,35.00,0.00,11.00,0.00,0.00,2.00,4,2,1,3,7,0,0,0,0,0,0,0,Spain
1878,1985,2n Cycle,Married,23148,0,0,2/18/2014,83,4.00,6.00,8.00,6.00,3.00,10.00,1,2,0,3,7,0,0,0,0,0,0,0,Spain
9672,1970,2n Cycle,Married,23162,1,1,12/21/2013,82,8.00,3.00,9.00,19.00,4.00,22.00,3,1,1,3,6,0,0,0,0,0,0,0,Canada
4297,1969,Graduation,Together,23228,1,0,1/26/2014,71,13.00,2.00,18.00,6.00,1.00,0.00,2,2,0,3,8,0,0,0,0,0,0,0,India
8182,1984,Graduation,Married,23228,1,0,1/5/2014,91,53.00,3.00,49.00,7.00,4.00,5.00,4,3,0,4,8,0,0,0,0,0,0,0,Canada
153,1953,Graduation,Divorced,23272,0,0,10/17/2013,29,19.00,3.00,6.00,4.00,2.00,12.00,1,1,0,3,4,0,0,0,0,0,0,0,Spain
10364,1959,Graduation,Divorced,23295,0,0,7/13/2013,72,0.00,0.00,1.00,2.00,12.00,5.00,1,1,0,2,8,0,0,0,0,0,0,0,Spain
3745,1988,2n Cycle,Married,23331,1,0,9/4/2012,92,5.00,36.00,7.00,0.00,10.00,45.00,2,3,0,3,8,0,0,0,0,0,0,0,India
9771,1988,2n Cycle,Single,23331,1,0,10/5/2012,97,104.00,20.00,101.00,24.00,15.00,5.00,6,5,1,5,9,0,0,0,0,0,0,0,India
798,1987,Graduation,Single,23442,1,0,12/24/2012,71,2.00,0.00,6.00,8.00,6.00,5.00,1,1,0,3,7,0,0,0,0,0,0,0,Spain
898,1986,Graduation,Married,23477,1,0,10/21/2013,39,38.00,15.00,54.00,3.00,8.00,29.00,3,3,0,4,8,0,0,0,0,0,0,0,Spain
6673,1965,Graduation,Single,23478,0,0,3/19/2013,51,28.00,6.00,27.00,12.00,17.00,39.00,1,3,0,3,8,0,0,0,0,0,0,0,USA
1744,1965,Basic,Single,23529,0,1,1/7/2013,67,9.00,7.00,13.00,3.00,2.00,20.00,1,1,1,2,6,0,0,0,0,0,0,0,Spain
7788,1983,PhD,Married,23536,1,0,6/4/2014,53,6.00,0.00,3.00,0.00,0.00,1.00,1,0,0,3,3,0,0,0,0,0,0,0,Spain
9727,1957,Graduation,Married,23539,0,0,2/28/2014,13,4.00,24.00,11.00,16.00,1.00,25.00,1,2,0,4,6,0,0,0,0,0,0,0,Canada
5346,1973,2n Cycle,Married,23559,1,0,7/3/2013,87,25.00,5.00,19.00,7.00,0.00,23.00,3,3,0,3,7,0,0,0,0,0,0,0,Germany
7301,1982,2n Cycle,Single,23616,1,0,11/17/2012,76,4.00,22.00,11.00,3.00,7.00,32.00,2,3,0,3,8,0,0,0,0,0,1,0,Spain
2230,1970,PhD,Married,23626,1,0,5/24/2014,84,27.00,2.00,14.00,0.00,0.00,0.00,3,3,1,3,5,0,0,0,0,0,0,0,Germany
2936,1982,Master,Together,23661,1,0,12/4/2013,46,18.00,0.00,4.00,0.00,0.00,1.00,1,1,0,3,7,0,0,0,0,0,0,0,Saudi Arabia
10755,1976,2n Cycle,Married,23718,1,0,9/2/2013,76,6.00,3.00,14.00,15.00,7.00,36.00,3,3,1,2,7,0,0,0,0,0,0,0,Australia
8686,1979,Basic,Together,23724,1,0,1/8/2013,65,5.00,23.00,15.00,0.00,18.00,14.00,2,2,0,3,8,0,0,0,0,0,0,0,Spain
7527,1968,Master,Divorced,23748,1,0,11/21/2012,97,6.00,6.00,29.00,12.00,15.00,8.00,3,2,1,3,8,0,0,0,0,0,0,0,Spain
5393,1977,Graduation,Single,23763,1,0,8/7/2012,64,22.00,0.00,6.00,6.00,2.00,6.00,1,1,0,3,7,0,0,0,0,0,0,0,Spain
9612,1987,2n Cycle,Single,23830,0,0,2/7/2014,3,1.00,8.00,6.00,4.00,8.00,16.00,1,1,0,3,7,0,0,0,0,0,0,0,Spain
5252,1969,Graduation,Divorced,23910,1,0,10/26/2012,80,16.00,12.00,18.00,7.00,1.00,13.00,1,2,0,3,7,0,0,0,0,0,0,0,Spain
10837,1975,Graduation,Married,23957,1,0,10/28/2012,47,2.00,1.00,18.00,20.00,11.00,16.00,1,2,0,3,6,0,0,0,0,0,1,0,Canada
9491,1984,Graduation,Together,23976,1,0,12/27/2013,68,14.00,1.00,21.00,2.00,3.00,25.00,3,3,1,3,7,0,0,0,0,0,0,0,Saudi Arabia
2541,1976,Graduation,Married,24027,1,0,6/9/2013,7,14.00,7.00,11.00,11.00,0.00,5.00,2,2,0,3,8,0,0,0,0,0,0,0,Spain
2861,1983,Graduation,Single,24072,1,0,4/16/2013,79,9.00,1.00,6.00,3.00,0.00,4.00,1,1,0,2,8,0,0,0,0,0,0,0,Spain
10914,1970,Graduation,Single,24163,1,1,10/12/2013,3,4.00,1.00,7.00,2.00,1.00,2.00,2,1,0,3,4,0,0,0,0,0,0,0,Spain
4860,1970,Graduation,Single,24206,1,0,3/8/2013,66,7.00,2.00,8.00,3.00,2.00,3.00,1,1,0,3,6,0,0,0,0,0,0,0,Spain
4179,1959,Graduation,Together,24221,0,0,8/20/2013,94,8.00,9.00,9.00,2.00,5.00,22.00,1,1,1,3,4,0,0,0,0,0,0,0,Spain
8151,1990,Basic,Married,24279,0,0,12/29/2012,6,16.00,36.00,21.00,20.00,62.00,108.00,1,4,1,3,8,0,0,0,0,0,0,0,Spain
10398,1981,2n Cycle,Single,24336,1,0,8/27/2012,82,1.00,6.00,2.00,8.00,2.00,12.00,1,1,0,2,7,0,0,0,0,0,0,0,Spain
5181,1982,Basic,Single,24367,1,0,3/20/2013,58,2.00,4.00,2.00,0.00,11.00,5.00,1,1,0,2,9,0,0,0,0,0,0,0,Spain
5871,1979,Master,Together,24401,0,0,8/31/2012,98,73.00,28.00,217.00,10.00,24.00,115.00,3,6,1,6,8,0,0,0,0,0,0,0,Saudi Arabia
10084,1972,Graduation,Married,24434,2,0,5/18/2014,9,3.00,2.00,8.00,20.00,0.00,17.00,2,2,1,2,7,0,0,0,0,0,0,0,India
4669,1981,Basic,Married,24480,1,0,2/11/2013,46,4.00,19.00,9.00,28.00,25.00,17.00,3,3,0,4,7,0,0,0,0,0,0,0,Saudi Arabia
3032,1984,Graduation,Married,24570,1,0,2/27/2013,97,28.00,34.00,62.00,11.00,14.00,44.00,3,4,0,4,9,0,0,0,0,0,0,0,Spain
8373,1979,Basic,Together,24594,1,0,12/10/2013,94,1.00,3.00,6.00,10.00,0.00,9.00,1,1,0,3,5,0,0,0,0,0,0,0,Canada
3829,1979,Basic,Together,24594,1,0,12/10/2013,94,1.00,3.00,6.00,10.00,0.00,9.00,1,1,0,3,5,0,0,0,0,0,0,0,Saudi Arabia
4098,1973,Graduation,Married,24639,1,1,1/28/2014,3,20.00,3.00,16.00,0.00,4.00,1.00,3,2,0,4,6,0,0,0,0,0,0,0,Australia
9530,1988,Graduation,Married,24645,1,0,11/1/2012,16,5.00,3.00,4.00,4.00,1.00,0.00,1,1,0,2,8,0,0,0,0,0,0,0,Saudi Arabia
8541,1990,2n Cycle,Married,24683,1,0,3/8/2014,98,8.00,4.00,10.00,6.00,7.00,6.00,2,2,0,4,5,0,0,0,0,0,0,0,Spain
7937,1982,Graduation,Married,24711,0,0,4/18/2014,86,10.00,7.00,25.00,6.00,3.00,7.00,1,3,0,3,7,0,0,0,0,0,0,0,Spain
8443,1972,Graduation,Single,24762,1,0,2/10/2014,16,6.00,10.00,12.00,3.00,15.00,40.00,3,3,1,2,8,1,0,0,0,0,1,0,Saudi Arabia
9733,1978,Basic,Together,24882,1,0,9/9/2012,52,1.00,4.00,10.00,29.00,0.00,36.00,1,1,1,2,6,1,0,0,0,0,0,0,India
8462,1978,Basic,Together,24882,1,0,9/9/2012,52,1.00,4.00,10.00,29.00,0.00,36.00,1,1,1,2,6,1,0,0,0,0,0,0,Spain
9850,1972,2n Cycle,Married,24884,1,0,11/29/2012,32,3.00,6.00,7.00,0.00,0.00,3.00,1,0,0,3,7,0,0,0,0,0,0,0,Spain
5010,1988,Graduation,Single,25008,1,0,2/2/2014,72,2.00,8.00,8.00,6.00,1.00,9.00,2,1,0,3,8,0,0,0,0,0,0,0,Spain
11003,1980,2n Cycle,Together,25130,1,0,10/2/2013,10,2.00,5.00,7.00,0.00,18.00,18.00,2,2,0,3,7,0,0,0,0,0,0,0,Canada
10067,1976,2n Cycle,Together,25176,1,1,8/10/2013,79,4.00,0.00,4.00,0.00,0.00,5.00,1,1,0,2,7,0,0,0,0,0,0,0,Germany
1646,1972,Basic,Married,25224,1,0,3/16/2014,36,4.00,9.00,12.00,11.00,2.00,8.00,2,1,1,3,3,0,0,0,0,0,0,0,Canada
1940,1986,Graduation,Married,25252,1,0,7/12/2013,26,1.00,3.00,4.00,2.00,2.00,6.00,1,1,0,2,8,0,0,0,0,0,0,0,Australia
3518,1983,Graduation,Married,25271,1,0,12/5/2012,45,10.00,1.00,18.00,10.00,4.00,7.00,1,1,1,2,9,0,0,0,0,0,0,0,India
78,1969,Graduation,Married,25293,1,0,9/15/2013,51,15.00,0.00,11.00,0.00,2.00,9.00,1,1,1,2,8,0,0,0,0,0,0,0,Spain
5517,1969,Graduation,Married,25293,1,0,9/15/2013,51,15.00,0.00,11.00,0.00,2.00,9.00,1,1,1,2,8,0,0,0,0,0,0,0,Australia
3665,1977,2n Cycle,Together,25315,1,0,11/7/2013,46,1.00,9.00,8.00,11.00,3.00,22.00,3,3,0,3,8,0,0,0,0,0,0,0,Spain
13,1947,PhD,Widow,25358,0,1,7/22/2013,57,19.00,0.00,5.00,0.00,0.00,8.00,2,1,0,3,6,0,0,0,0,0,0,0,Saudi Arabia
2478,1973,Graduation,Married,25410,1,0,8/31/2013,48,2.00,2.00,4.00,13.00,13.00,4.00,1,1,0,4,4,0,0,0,0,0,0,0,Spain
5692,1989,Basic,Married,25443,1,0,12/22/2012,82,1.00,4.00,3.00,8.00,9.00,7.00,1,1,0,3,8,0,0,0,0,0,0,0,Saudi Arabia
5093,1974,PhD,Divorced,25509,1,0,9/18/2012,15,40.00,3.00,30.00,10.00,7.00,11.00,3,3,0,3,9,0,0,0,0,0,1,0,Spain
8524,1974,PhD,Divorced,25509,1,0,9/18/2012,15,40.00,3.00,30.00,10.00,7.00,11.00,3,3,0,3,9,0,0,0,0,0,1,0,Spain
35,1987,Graduation,Married,25545,1,0,9/8/2012,35,32.00,1.00,64.00,16.00,12.00,85.00,3,2,2,3,6,0,0,0,0,0,1,0,Spain
11086,1984,Basic,Single,25707,1,0,1/18/2014,18,1.00,6.00,2.00,3.00,6.00,3.00,1,1,0,3,7,0,0,0,0,0,0,0,Spain
8082,1971,Graduation,Married,25721,1,0,5/21/2013,75,1.00,3.00,6.00,3.00,6.00,15.00,1,1,1,2,7,0,0,0,0,0,1,0,Australia
7034,1978,2n Cycle,Married,25804,1,0,9/1/2013,34,8.00,7.00,9.00,13.00,6.00,12.00,2,2,0,3,8,0,0,0,0,0,0,0,Canada
6147,1971,Graduation,Divorced,25818,1,0,10/18/2012,51,5.00,2.00,8.00,2.00,2.00,9.00,1,0,1,2,7,0,0,0,0,0,0,0,Germany
1715,1978,Graduation,Together,25851,1,0,2/11/2013,45,9.00,4.00,18.00,7.00,5.00,5.00,2,2,0,3,7,0,0,0,0,0,0,0,Australia
606,1967,Graduation,Single,25930,1,1,10/10/2013,87,6.00,1.00,2.00,2.00,0.00,4.00,1,1,0,2,7,0,0,0,0,0,0,0,Spain
5740,1970,2n Cycle,Divorced,25959,1,1,2/14/2013,1,4.00,2.00,12.00,7.00,5.00,26.00,2,1,2,2,6,0,0,0,0,0,1,0,Spain
1777,1980,Basic,Married,25965,0,0,9/7/2012,29,2.00,2.00,11.00,41.00,7.00,11.00,1,2,0,3,8,0,0,0,0,0,0,0,Spain
1321,1974,Graduation,Married,26067,1,0,11/4/2013,49,22.00,2.00,18.00,0.00,2.00,12.00,3,3,0,3,8,0,0,0,0,0,0,0,Canada
3152,1957,Graduation,Together,26091,1,1,2/25/2014,84,15.00,10.00,19.00,8.00,17.00,20.00,3,2,1,3,5,0,0,0,0,0,0,0,India
11188,1957,Graduation,Together,26091,1,1,2/25/2014,84,15.00,10.00,19.00,8.00,17.00,20.00,3,2,1,3,5,0,0,0,0,0,0,0,Spain
10203,1990,Graduation,Single,26095,1,0,6/30/2013,77,11.00,7.00,9.00,3.00,1.00,11.00,1,1,0,3,7,0,0,0,0,0,0,0,Spain
8477,1956,Graduation,Divorced,26150,2,1,3/11/2013,61,5.00,1.00,13.00,3.00,5.00,1.00,1,1,0,3,7,0,0,0,0,0,0,0,Spain
6919,1978,2n Cycle,Married,26224,1,0,6/4/2013,39,4.00,7.00,15.00,13.00,9.00,15.00,3,2,1,3,6,0,0,0,0,0,0,0,Spain
1176,1973,Graduation,Married,26228,1,0,9/22/2013,50,2.00,6.00,4.00,3.00,1.00,9.00,1,1,0,2,8,0,0,0,0,0,0,0,Spain
2157,1972,Graduation,Together,26290,1,1,1/12/2013,49,15.00,8.00,16.00,11.00,5.00,22.00,4,2,0,4,6,0,0,0,0,0,0,0,Canada
2261,1969,Graduation,Married,26304,1,0,6/23/2013,5,4.00,1.00,5.00,2.00,0.00,4.00,1,1,0,2,7,0,0,0,0,0,0,0,Germany
10401,1976,2n Cycle,Together,26326,0,0,9/4/2013,12,1.00,0.00,5.00,0.00,3.00,9.00,1,0,0,3,3,0,0,0,0,0,0,1,Germany
11187,1978,Basic,Single,26487,1,0,5/20/2013,23,2.00,8.00,10.00,12.00,14.00,23.00,3,2,1,3,5,0,0,0,0,0,0,0,Canada
2227,1958,2n Cycle,Together,26490,0,0,9/22/2012,92,45.00,47.00,52.00,21.00,20.00,25.00,2,3,1,5,6,0,0,0,0,0,0,0,Saudi Arabia
946,1958,2n Cycle,Together,26490,0,0,9/22/2012,92,45.00,47.00,52.00,21.00,20.00,25.00,2,3,1,5,6,0,0,0,0,0,0,0,Spain
2868,1949,PhD,Single,26518,1,1,4/8/2013,33,20.00,1.00,28.00,3.00,3.00,2.00,3,2,0,3,8,0,0,0,0,0,1,0,USA
10525,1986,Graduation,Single,26576,1,0,10/13/2012,40,10.00,0.00,8.00,0.00,0.00,9.00,1,1,0,2,9,1,0,0,0,0,1,0,Spain
3286,1967,PhD,Divorced,26642,1,0,3/1/2014,71,13.00,2.00,15.00,2.00,2.00,8.00,2,2,0,3,6,0,0,0,0,0,0,0,Spain
6182,1984,Graduation,Together,26646,1,0,2/10/2014,26,11.00,4.00,20.00,10.00,3.00,5.00,2,2,0,4,6,0,0,0,0,0,0,0,USA
6961,1974,Graduation,Married,26751,2,0,5/22/2014,26,1.00,1.00,5.00,0.00,3.00,1.00,1,1,0,2,8,0,0,0,0,0,0,0,Spain
2589,1972,Graduation,Divorced,26759,1,0,2/7/2014,65,25.00,3.00,16.00,8.00,5.00,2.00,2,2,1,3,6,0,0,0,0,0,0,0,Australia
8080,1986,Graduation,Single,26816,0,0,8/17/2012,50,5.00,1.00,6.00,3.00,4.00,3.00,1,0,0,3,4,0,0,0,0,0,0,0,India
8036,1971,2n Cycle,Together,26850,1,1,4/18/2014,10,31.00,1.00,13.00,7.00,2.00,9.00,4,2,1,4,4,0,0,0,0,0,0,0,Spain
9960,1991,Basic,Single,26868,1,0,4/30/2014,52,0.00,0.00,1.00,8.00,3.00,2.00,1,1,0,2,7,0,0,0,0,0,0,0,Saudi Arabia
2964,1981,Graduation,Married,26872,0,0,10/16/2013,0,3.00,10.00,8.00,3.00,16.00,32.00,1,1,1,2,6,0,0,0,0,0,0,0,Canada
7930,1969,Master,Single,26877,0,0,8/19/2013,74,101.00,13.00,76.00,20.00,18.00,40.00,2,3,1,6,6,0,0,0,0,0,0,0,Spain
10390,1959,2n Cycle,Married,26887,0,1,2/10/2013,27,6.00,7.00,4.00,3.00,4.00,6.00,1,1,0,3,6,0,0,0,0,0,0,0,Spain
577,1976,2n Cycle,Together,26907,1,1,8/20/2013,10,9.00,1.00,7.00,0.00,3.00,2.00,2,1,0,3,7,0,0,0,0,0,0,0,Spain
8702,1976,2n Cycle,Together,26907,1,1,8/20/2013,10,9.00,1.00,7.00,0.00,3.00,2.00,2,1,0,3,7,0,0,0,0,0,0,0,Australia
9392,1971,Graduation,Single,26954,1,0,5/8/2014,17,4.00,1.00,11.00,0.00,0.00,1.00,1,1,0,2,7,0,0,0,0,0,0,0,Spain
5043,1951,Basic,Married,26997,0,0,11/5/2012,89,7.00,23.00,78.00,133.00,49.00,144.00,2,4,2,5,7,0,0,0,0,0,0,0,Spain
6609,1966,Graduation,Widow,27038,0,0,9/18/2012,64,1.00,26.00,25.00,17.00,23.00,15.00,1,3,0,3,9,0,0,0,0,0,1,0,Saudi Arabia
7419,1968,Master,Divorced,27071,1,0,4/23/2014,90,8.00,3.00,19.00,0.00,2.00,3.00,2,2,0,3,6,0,0,0,0,0,0,0,Spain
5731,1983,Master,Married,27100,1,0,4/5/2013,64,12.00,0.00,13.00,2.00,0.00,10.00,1,1,0,3,7,0,0,0,0,0,0,0,Spain
7152,1983,Master,Married,27100,1,0,4/5/2013,64,12.00,0.00,13.00,2.00,0.00,10.00,1,1,0,3,7,0,0,0,0,0,0,0,Germany
11092,1961,Graduation,Married,27116,1,1,3/2/2014,78,12.00,1.00,21.00,2.00,2.00,3.00,2,2,0,3,7,0,0,0,0,0,0,0,Saudi Arabia
2256,1973,Master,Married,27159,1,1,3/29/2014,33,17.00,0.00,3.00,0.00,0.00,1.00,2,1,0,3,6,0,0,0,0,0,0,0,Spain
8135,1986,Master,Married,27161,1,0,10/28/2013,41,7.00,4.00,23.00,7.00,0.00,11.00,1,1,0,3,7,0,0,0,0,0,0,0,Saudi Arabia
8234,1973,Basic,Together,27190,1,0,8/15/2013,13,1.00,6.00,7.00,0.00,1.00,3.00,1,1,0,2,8,1,0,0,0,0,1,0,Spain
9135,1950,Graduation,Together,27203,1,1,8/6/2012,92,13.00,2.00,21.00,4.00,0.00,24.00,2,1,1,2,8,0,0,0,0,0,0,0,Spain
3645,1972,PhD,Single,27213,1,0,8/30/2012,19,19.00,3.00,26.00,10.00,9.00,3.00,3,2,0,4,8,0,0,0,0,0,1,0,Spain
6642,1961,Graduation,Divorced,27215,2,1,1/23/2013,50,30.00,5.00,22.00,8.00,9.00,28.00,4,2,1,4,6,0,0,0,0,0,0,0,Saudi Arabia
6197,1962,PhD,Single,27238,1,1,4/20/2013,39,37.00,0.00,17.00,0.00,0.00,3.00,3,3,0,3,9,0,0,0,0,0,0,0,Spain
3887,1970,Graduation,Single,27242,1,0,11/11/2012,2,3.00,17.00,26.00,20.00,1.00,39.00,2,2,0,3,9,0,0,0,0,0,1,0,India
4832,1979,Graduation,Married,27244,1,0,3/7/2014,84,6.00,5.00,17.00,3.00,24.00,46.00,2,2,2,2,7,0,0,0,0,0,0,0,Spain
3896,1984,Graduation,Married,27255,1,0,11/7/2013,3,22.00,1.00,11.00,0.00,1.00,2.00,1,1,0,3,7,0,0,0,0,0,0,0,Spain
6878,1954,Graduation,Widow,27421,0,0,12/12/2012,14,43.00,12.00,96.00,78.00,40.00,55.00,3,4,1,6,7,0,0,0,0,0,0,0,Spain
5123,1951,Master,Married,27450,0,0,4/15/2013,57,37.00,12.00,23.00,8.00,11.00,52.00,1,2,1,3,7,0,0,0,0,0,0,0,Spain
7990,1947,Graduation,Married,27469,0,0,8/2/2012,2,9.00,1.00,2.00,3.00,2.00,0.00,1,0,0,3,6,0,0,0,0,0,0,0,Canada
1170,1975,Graduation,Married,27573,1,0,3/25/2013,45,50.00,15.00,110.00,39.00,15.00,15.00,4,5,1,4,8,0,0,0,0,0,0,0,Spain
1109,1982,Master,Together,27590,1,0,4/23/2013,38,6.00,0.00,5.00,0.00,0.00,1.00,1,1,0,2,7,0,0,0,0,0,0,0,Spain
1291,1978,PhD,Together,27683,1,0,8/4/2012,90,152.00,9.00,121.00,12.00,12.00,45.00,4,6,2,4,8,0,0,0,0,0,0,0,Spain
87,1981,2n Cycle,Married,27733,1,0,8/26/2013,16,0.00,7.00,5.00,26.00,2.00,17.00,2,2,0,3,7,0,0,0,0,0,0,0,Germany
4643,1973,Graduation,Married,27803,1,0,8/26/2012,40,8.00,26.00,46.00,38.00,9.00,49.00,2,3,0,4,8,0,0,0,0,0,0,0,Australia
6958,1977,Master,Married,27889,1,0,7/5/2013,42,14.00,0.00,4.00,0.00,0.00,8.00,1,1,1,2,6,0,0,0,0,0,0,0,Australia
7574,1979,PhD,Together,27922,1,0,5/10/2014,80,11.00,0.00,13.00,2.00,4.00,11.00,1,2,0,3,4,0,0,0,0,0,0,0,Saudi Arabia
7437,1988,Graduation,Single,27938,1,0,4/28/2014,31,13.00,0.00,8.00,2.00,1.00,5.00,1,1,0,4,3,0,0,0,0,0,0,0,Australia
10598,1967,Graduation,Together,27943,1,1,4/15/2013,89,12.00,1.00,16.00,4.00,1.00,3.00,3,2,0,3,8,0,0,0,0,0,0,0,Spain
9503,1980,Graduation,Single,28071,0,0,8/29/2012,65,39.00,33.00,130.00,41.00,26.00,44.00,2,5,1,5,8,0,0,0,0,0,0,0,Spain
5074,1986,Master,Married,28072,1,0,7/8/2013,10,30.00,0.00,10.00,2.00,0.00,5.00,1,1,0,3,7,0,0,0,0,0,0,0,Canada
7998,1958,Graduation,Together,28087,1,1,12/11/2012,77,53.00,8.00,17.00,13.00,0.00,21.00,3,2,2,2,7,0,0,0,0,0,0,0,India
2428,1970,Graduation,Married,28164,1,0,5/4/2013,23,3.00,18.00,26.00,11.00,8.00,12.00,3,2,0,4,7,0,0,0,0,0,0,0,Germany
2563,1961,Basic,Married,28249,0,0,6/15/2014,80,1.00,9.00,7.00,2.00,14.00,10.00,1,2,0,3,6,0,0,0,0,0,0,0,India
8312,1961,Basic,Married,28249,0,0,6/15/2014,80,1.00,9.00,7.00,2.00,14.00,10.00,1,2,0,3,6,0,0,0,0,0,0,0,Spain
5138,1950,Graduation,Together,28320,0,1,1/14/2013,68,19.00,1.00,14.00,3.00,2.00,4.00,1,1,0,3,8,0,0,0,0,0,0,0,Spain
1050,1952,Graduation,Married,28332,0,0,4/30/2014,58,14.00,10.00,13.00,4.00,15.00,9.00,1,2,1,4,2,0,0,0,0,0,0,0,Germany
5423,1983,Graduation,Together,28359,1,0,10/27/2013,35,6.00,0.00,5.00,2.00,1.00,2.00,1,1,0,2,7,0,0,0,0,0,0,0,Saudi Arabia
10250,1947,Basic,Together,28389,0,0,11/20/2012,49,1.00,5.00,3.00,7.00,4.00,8.00,1,1,0,2,7,0,0,0,0,0,0,0,Spain
10757,1967,PhD,Divorced,28420,1,0,12/24/2013,36,4.00,2.00,5.00,2.00,0.00,0.00,1,1,0,2,6,0,0,0,0,0,0,0,Spain
